CustomerID,City,NoOfChildren,MinAgeOfChild,MaxAgeOfChild,Tenure,FrquncyOfPurchase,NoOfUnitsPurchased,FrequencyOFPlay,NoOfGamesPlayed,NoOfGamesBought,FavoriteChannelOfTransaction,FavoriteGame,TotalRevenueGenerated
3785,1,2,5,8,340,10,8,120,24,6,Favorite,Favorite,194.99
3786,1,2,4,6,432,17,17,2864,150,17,Uniform,Uniform,130.04
3787,1,2,5,7,177,14,14,318,55,14,Favorite,Uniform,132.5
3788,1,2,4,8,308,7,7,788,12,2,Favorite,Uniform,155.95
3789,1,3,4,8,465,27,24,2743,282,27,Favorite,Uniform,218.76
3790,1,2,5,8,118,13,10,338,20,10,Uniform,Uniform,102.57
3791,1,2,4,7,398,14,12,1204,29,14,Favorite,Uniform,117.5
3792,1,1,18,18,382,14,14,381,51,14,Favorite,Uniform,122.5
3793,1,2,5,8,391,9,9,1709,83,5,Favorite,Uniform,149.96
3794,1,2,6,8,225,28,24,139,27,28,Favorite,Uniform,212.5
3795,1,3,4,7,379,18,18,2005,254,18,Favorite,Uniform,142.5
3796,1,1,7,7,213,16,12,394,37,15,Favorite,Uniform,118.41
3797,1,1,4,4,384,22,19,840,66,18,Uniform,Uniform,201.22
3798,1,3,1,6,342,11,11,531,86,11,Favorite,Uniform,135
3799,1,1,7,7,367,20,19,695,98,20,Uniform,Uniform,125.04
3800,1,2,5,8,372,42,30,1500,228,41,Favorite,Uniform,235.01
3801,1,1,5,5,320,19,18,1347,46,19,Favorite,Uniform,120.5
3802,1,1,7,7,119,8,8,185,29,6,Favorite,Uniform,105.48
3803,1,3,4,8,336,22,19,2006,147,17,Favorite,Uniform,259.33
3804,1,1,16,16,403,33,27,3481,446,33,Favorite,Uniform,262.5
3805,1,2,4,5,395,13,12,2335,151,5,Uniform,Uniform,260.48
3806,1,2,6,9,431,15,15,462,58,15,Favorite,Uniform,117.51
3807,1,2,5,8,438,21,16,609,68,21,Uniform,Uniform,148.5
3808,1,2,4,7,408,16,15,659,24,16,Favorite,Uniform,157.5
3809,1,2,2,4,333,12,12,265,29,12,Favorite,Uniform,100
3810,1,1,5,5,111,10,9,540,50,5,Uniform,Uniform,140.64
3811,1,2,4,6,212,9,9,2237,136,9,Favorite,Uniform,165
3812,1,3,5,8,336,11,11,1495,72,11,Favorite,Uniform,111.25
3813,1,2,3,7,454,25,15,1432,86,25,Uniform,Uniform,185
3814,1,1,4,4,291,15,15,708,41,15,Favorite,Uniform,137.5
3815,1,2,6,9,224,14,14,2605,40,14,Favorite,Uniform,105
3816,1,2,2,6,195,11,9,346,32,8,Favorite,Uniform,126.16
3817,1,4,3,13,414,9,8,291,41,4,Favorite,Uniform,118.43
3818,1,2,7,15,316,12,11,1601,66,12,Favorite,Uniform,115
3819,1,5,2,11,436,21,18,8369,507,21,Favorite,Uniform,190
3820,1,4,5,7,426,15,15,1122,172,9,Uniform,Uniform,147.7
3821,1,3,5,9,420,10,10,865,64,10,Favorite,Uniform,100
3822,1,2,4,6,317,26,25,1512,163,26,Favorite,Uniform,250
3823,1,3,3,10,253,10,10,1471,65,10,Favorite,Uniform,120
3824,1,2,9,10,426,14,14,263,69,14,Uniform,Uniform,137.5
3825,1,1,6,6,314,14,14,651,36,10,Favorite,Uniform,204.29
3826,1,2,4,5,348,16,13,1767,13,15,Favorite,Uniform,102.49
3827,1,1,5,5,110,11,11,669,122,11,Favorite,Uniform,123.07
3828,1,1,7,7,169,12,10,772,62,10,Favorite,Uniform,108.39
3829,1,1,5,5,146,26,26,928,96,26,Favorite,Uniform,220
3830,1,3,3,6,415,33,28,3397,409,33,Uniform,Uniform,181.26
3831,1,2,3,6,195,18,14,12,3,18,Favorite,Favorite,105
3832,1,2,3,5,428,17,17,1011,86,8,Favorite,Uniform,424.94
3833,1,2,5,8,445,14,14,4946,463,14,Favorite,Uniform,160.5
3834,1,1,5,5,457,14,9,1767,86,14,Favorite,Uniform,107
3835,1,1,4,4,400,6,6,152,44,5,Favorite,Uniform,140.09
3836,1,1,4,4,429,12,12,2105,97,12,Favorite,Uniform,135.02
3837,1,6,1,5,395,15,15,258,35,9,Favorite,Uniform,225.03
3838,1,2,7,7,441,17,17,2215,113,17,Favorite,Uniform,257.5
3839,1,2,4,8,352,14,12,949,107,14,Uniform,Uniform,102.51
3840,1,2,4,6,119,13,11,658,37,13,Favorite,Uniform,155
3841,1,3,2,6,373,16,16,1950,216,16,Favorite,Uniform,125
3842,1,2,4,6,238,18,16,905,105,18,Favorite,Uniform,242.5
3843,1,1,7,7,366,9,8,420,81,5,Favorite,Uniform,115.16
3844,1,3,3,9,246,10,10,2092,170,10,Favorite,Uniform,100.02
3845,1,2,5,7,439,42,28,5147,152,36,Favorite,Uniform,385.38
3846,1,1,6,6,467,19,19,409,79,16,Favorite,Uniform,192.98
3847,1,1,7,7,313,12,12,88,25,12,Favorite,Uniform,120
3848,1,1,5,5,366,43,28,257,34,43,Favorite,Uniform,310
3849,1,4,6,8,131,12,13,811,33,11,Favorite,Uniform,112.48
3850,1,1,7,7,368,12,12,997,58,12,Favorite,Uniform,142.49
3851,1,2,5,9,451,20,17,818,96,20,Favorite,Uniform,162.51
3852,1,3,3,11,312,11,9,1453,86,11,Favorite,Uniform,112.5
3853,1,3,3,10,280,25,14,2440,75,25,Favorite,Uniform,155.5
3854,1,1,4,4,372,15,14,613,29,15,Uniform,Uniform,120
3855,1,2,4,6,356,19,12,3409,151,16,Favorite,Uniform,201.97
3856,1,2,6,9,338,10,10,500,59,10,Favorite,Favorite,135
3857,1,1,5,5,326,10,10,530,30,4,Uniform,Uniform,138.13
3858,1,2,6,10,368,6,6,229,25,2,Favorite,Uniform,177.49
3859,1,2,7,10,366,5,5,30,3,0,Favorite,Favorite,199.99
3860,1,4,4,12,364,7,7,320,27,6,Favorite,Uniform,109.99
3861,1,3,3,7,365,44,41,4845,211,44,Uniform,Uniform,435.01
3862,1,2,3,6,426,20,14,150,19,20,Uniform,Uniform,132.5
3863,1,4,7,15,303,6,6,0,0,0,Favorite,NONE,203.86
3864,1,2,7,7,369,17,18,711,68,13,Favorite,Uniform,239.3
3865,1,1,5,5,453,23,23,904,50,23,Favorite,Uniform,220
3866,1,2,4,5,330,12,12,1742,144,12,Favorite,Uniform,170
3867,1,1,5,5,370,19,9,1238,101,19,Uniform,Uniform,115
3868,1,3,3,8,448,25,20,497,69,25,Favorite,Uniform,152.5
3869,1,1,7,7,366,24,13,588,34,24,Uniform,Uniform,120
3870,1,2,5,8,462,22,12,653,113,22,Favorite,Uniform,110
3871,1,1,6,6,436,10,10,556,28,10,Favorite,Uniform,122.5
3872,1,3,4,7,328,17,17,1272,206,17,Favorite,Uniform,157.51
3873,1,2,4,6,446,15,15,1723,74,13,Favorite,Uniform,143.49
3874,1,2,4,6,257,19,14,1629,110,19,Uniform,Uniform,122.5
3875,1,2,3,7,372,31,31,2130,149,31,Favorite,Uniform,247.58
3876,1,4,5,16,109,12,13,803,31,7,Favorite,Uniform,238.25
3877,1,3,6,11,211,23,23,2492,191,16,Favorite,Uniform,287.32
3878,1,4,2,5,448,27,22,3222,219,25,Favorite,Uniform,229.97
3879,1,2,4,6,338,17,13,786,68,17,Favorite,Uniform,122.5
3880,1,2,2,5,218,17,12,1406,62,17,Favorite,Uniform,120
3881,1,2,4,6,334,6,6,515,38,1,Favorite,Uniform,169.99
3882,1,1,5,5,356,19,16,1241,75,11,Favorite,Uniform,308.96
3883,1,2,2,4,180,11,11,453,42,11,Favorite,Uniform,112.5
3884,1,2,5,6,355,6,6,5718,404,6,Favorite,Uniform,105
3885,1,4,6,9,166,15,15,228,20,15,Favorite,Uniform,160
3886,1,1,5,5,385,10,9,308,17,6,Uniform,Uniform,105
3887,1,1,8,8,354,7,7,704,26,0,Favorite,Uniform,126.35
3888,1,1,4,4,102,11,11,114,23,11,Favorite,Uniform,100
3889,1,2,2,6,467,14,14,417,46,14,Favorite,Uniform,138
3890,1,2,4,7,360,9,9,1015,56,2,Favorite,Uniform,218.21
3891,1,3,2,6,367,9,11,1583,94,5,Favorite,Uniform,124.35
3892,1,1,10,10,222,13,13,2045,81,13,Favorite,Uniform,187.5
3893,1,2,4,6,274,13,13,308,74,13,Favorite,Uniform,115
3894,1,2,3,6,384,14,14,733,47,14,Uniform,Uniform,115.75
3895,1,1,4,4,324,11,10,72,14,5,Favorite,Favorite,206.79
3896,1,1,5,5,348,9,9,979,111,9,Favorite,Uniform,105
3897,1,2,5,5,398,31,31,3061,241,31,Favorite,Uniform,327.5
3898,1,2,6,7,105,8,8,577,42,8,Uniform,Uniform,100
3899,1,3,4,8,203,9,8,1857,73,5,Favorite,Uniform,118.21
3900,1,3,4,8,304,40,24,1249,73,37,Uniform,Uniform,206.41
3901,1,2,8,9,439,18,14,1885,138,16,Favorite,Uniform,143.23
3902,1,2,4,12,428,8,8,606,60,8,Favorite,Uniform,106.25
3903,1,1,6,6,410,11,11,2323,35,11,Uniform,Uniform,125.01
3904,1,2,9,9,422,12,12,1022,87,12,Favorite,Uniform,106
3905,1,3,5,8,412,20,20,2597,176,20,Favorite,Uniform,212.5
3906,1,1,8,8,417,37,34,275,40,27,Favorite,Uniform,418.6
3907,1,2,5,6,373,19,19,1964,134,19,Favorite,Uniform,152.81
3908,1,1,4,4,412,14,13,356,26,10,Favorite,Uniform,219.99
3909,1,2,6,8,460,19,17,854,127,19,Favorite,Uniform,205
3910,1,2,5,5,433,37,29,27829,225,36,Favorite,Uniform,254.05
3911,1,2,2,5,331,17,14,523,59,17,Favorite,Uniform,105
3912,1,2,3,5,461,12,13,2557,58,5,Favorite,Uniform,402.42
3913,1,2,4,5,409,13,13,1104,100,11,Uniform,Uniform,107.49
3914,1,1,7,7,324,9,9,80,7,2,Favorite,Uniform,224.99
3915,1,1,6,6,284,9,9,1859,117,7,Favorite,Uniform,111.73
3916,1,3,3,6,431,53,42,2859,168,53,Favorite,Uniform,342.5
3917,1,3,4,8,364,34,20,147,6,34,Favorite,Uniform,145
3918,1,2,5,5,322,10,10,86,14,8,Favorite,Uniform,100.48
3919,1,2,4,7,439,23,16,772,58,23,Favorite,Uniform,165
3920,1,4,6,12,371,25,19,1528,152,21,Favorite,Uniform,177.16
3921,1,1,5,5,454,14,14,1390,62,14,Favorite,Uniform,152.25
3922,1,5,4,11,400,12,9,544,44,12,Favorite,Uniform,127.5
3923,1,2,6,7,364,16,15,1549,63,16,Uniform,Uniform,162.5
3924,1,1,5,5,428,26,22,1605,107,26,Favorite,Uniform,148.75
3925,1,3,7,8,335,17,17,2333,73,8,Uniform,Uniform,290.85
3926,1,1,6,6,379,25,21,2803,102,25,Favorite,Uniform,152.5
3927,1,2,2,5,224,9,7,2116,26,9,Uniform,Uniform,100
3928,1,1,7,7,298,8,8,206,10,4,Favorite,Uniform,117.47
3929,1,2,4,6,453,25,26,1931,129,22,Favorite,Uniform,217.46
3930,1,1,7,7,116,10,10,882,24,10,Favorite,Uniform,130
3931,1,9,5,11,410,6,6,1029,71,6,Favorite,Uniform,100
3932,1,1,6,6,339,34,33,1048,117,32,Favorite,Uniform,323.15
3933,1,1,4,4,370,22,18,1295,161,22,Favorite,Uniform,166
3934,1,2,5,7,367,15,15,749,73,15,Favorite,Uniform,102.52
3935,1,2,4,6,413,119,112,4202,543,115,Favorite,Uniform,990.56
3936,1,2,4,5,341,12,12,749,121,12,Favorite,Uniform,112.5
3937,1,2,2,3,417,14,14,1835,81,14,Favorite,Uniform,112.52
3938,1,1,6,6,438,38,27,807,50,37,Uniform,Uniform,226.26
3939,1,1,5,5,251,14,11,1271,149,14,Uniform,Uniform,115
3940,1,4,5,22,421,9,11,373,35,2,Favorite,Uniform,142.16
3941,1,2,5,6,410,21,18,5004,172,21,Uniform,Uniform,137.51
3942,1,3,3,5,370,16,10,488,27,16,Uniform,Uniform,135
3943,1,2,3,4,216,39,24,394,42,39,Uniform,Uniform,192.52
3944,1,2,4,7,416,30,23,1872,194,29,Favorite,Uniform,176.99
3945,1,2,3,5,349,27,25,3232,88,27,Favorite,Uniform,247.25
3946,1,2,5,7,410,23,21,2910,235,20,Uniform,Uniform,210.96
3947,1,3,2,5,366,13,13,698,94,13,Favorite,Uniform,182.52
3948,1,2,4,6,321,13,13,114,24,13,Favorite,Uniform,145
3949,1,2,6,7,278,16,16,391,35,16,Favorite,Favorite,137.5
3950,1,2,4,5,413,15,14,1554,144,12,Uniform,Uniform,246.6
3951,1,3,4,14,438,13,13,906,84,13,Favorite,Uniform,132.5
3952,1,1,7,7,265,8,8,70,14,8,Favorite,Uniform,115
3953,1,3,3,6,405,25,18,2955,157,25,Uniform,Uniform,189
3954,1,1,8,8,132,12,11,392,80,6,Uniform,Uniform,225
3955,1,2,5,5,375,21,21,950,52,21,Favorite,Uniform,272.5
3956,1,1,8,8,180,10,10,332,20,10,Favorite,Uniform,102.5
3957,1,2,9,11,441,17,17,3854,104,15,Favorite,Uniform,185.48
3958,1,3,4,7,294,18,14,666,74,18,Uniform,Uniform,122.5
3959,1,3,4,9,365,20,20,2357,47,17,Favorite,Uniform,132.5
3960,1,2,5,7,167,12,10,1012,118,8,Uniform,Uniform,116.65
3961,1,2,4,5,379,21,22,228,32,16,Favorite,Uniform,404.97
3962,1,1,6,6,368,40,40,1757,180,31,Favorite,Uniform,359.15
3963,1,3,6,19,427,14,12,438,30,10,Favorite,Uniform,163.46
3964,1,2,3,8,371,21,18,352,64,21,Uniform,Uniform,186
3965,1,1,8,8,348,16,15,700,139,16,Uniform,Uniform,120.53
3966,1,2,6,6,462,57,48,2198,135,30,Uniform,Uniform,667.31
3967,1,2,5,7,154,6,6,304,39,2,Favorite,Uniform,179.99
3968,1,2,3,6,332,9,9,1727,101,9,Favorite,Uniform,110
3969,1,5,4,8,245,23,18,866,69,23,Uniform,Uniform,187.49
3970,1,2,5,7,421,8,8,913,106,0,Favorite,Uniform,135.92
3971,1,3,5,7,467,20,18,6381,446,20,Uniform,Uniform,202.53
3972,1,3,5,8,236,17,13,1447,80,17,Favorite,Uniform,127.5
3973,1,2,2,4,234,29,20,636,52,29,Favorite,Uniform,157.25
3974,1,2,3,6,429,12,12,1863,81,8,Favorite,Uniform,107.49
3975,1,3,3,7,310,15,13,3202,208,15,Uniform,Uniform,127.5
3976,1,3,3,7,238,33,25,477,30,29,Favorite,Uniform,296.87
3977,1,1,5,5,453,11,10,3412,45,11,Favorite,Uniform,132.5
3978,1,3,5,7,459,10,10,680,48,10,Favorite,Uniform,125
3979,1,1,7,7,224,10,10,1367,45,10,Favorite,Uniform,115.01
3980,1,1,6,6,411,17,17,661,61,17,Favorite,Uniform,205.01
3981,1,2,3,6,324,13,13,408,67,13,Favorite,Uniform,130.01
3982,1,1,6,6,351,12,12,1854,84,12,Favorite,Uniform,116.25
3983,1,2,6,7,317,11,8,1044,95,10,Favorite,Uniform,115.98
3984,1,3,4,8,346,18,18,3274,101,17,Favorite,Uniform,209.99
3985,1,2,4,7,372,12,12,3292,128,12,Favorite,Uniform,308.27
3986,1,2,3,5,390,11,11,714,52,9,Favorite,Uniform,114.98
3987,1,2,6,8,410,16,14,7412,213,16,Uniform,Uniform,130
3988,1,1,6,6,362,25,22,4232,398,25,Uniform,Uniform,152.26
3989,1,2,4,7,281,17,17,853,35,17,Favorite,Uniform,170
3990,1,2,5,6,428,32,32,1651,106,24,Favorite,Uniform,390.17
3991,1,3,8,8,359,2,2,0,0,0,Favorite,NONE,124.98
3992,1,3,6,8,386,10,9,1694,57,9,Uniform,Uniform,107.14
3993,1,2,4,6,107,19,19,379,43,19,Favorite,Uniform,135.02
3994,1,1,4,4,306,9,9,148,27,8,Favorite,Uniform,112.49
3995,1,1,8,8,153,11,11,349,21,2,Favorite,Uniform,258.72
3996,1,1,5,5,437,12,12,3955,189,12,Favorite,Uniform,117.5
3997,1,1,7,7,367,16,13,1124,75,16,Uniform,Uniform,130
3998,1,3,4,14,272,9,9,570,40,3,Favorite,Uniform,187.31
3999,1,3,2,7,414,14,13,1669,177,10,Favorite,Uniform,164.9
4000,1,1,6,6,231,14,14,902,24,10,Favorite,Uniform,172.99
4001,1,1,4,4,286,9,8,161,6,5,Favorite,Uniform,189.99
4002,1,2,5,9,308,19,19,256,60,19,Favorite,Uniform,156
4003,1,2,4,7,357,24,21,6112,168,24,Favorite,Uniform,180
4004,1,3,3,5,387,11,11,1852,133,9,Favorite,Uniform,180.48
4005,1,2,2,5,365,6,6,472,5,1,Favorite,Uniform,100.73
4006,1,1,5,5,275,12,12,799,14,12,Favorite,Favorite,140
4007,1,2,3,4,417,16,16,704,56,16,Favorite,Uniform,135
4008,1,2,4,5,457,14,14,60,25,14,Favorite,Uniform,170
4009,1,1,7,7,336,10,10,109,24,5,Favorite,Uniform,117.18
4010,1,2,4,6,365,11,11,3465,109,11,Uniform,Uniform,127.52
4011,1,2,3,5,430,21,18,13928,383,15,Favorite,Uniform,296.25
4012,1,2,6,6,222,8,8,3184,120,8,Favorite,Uniform,135
4013,1,2,3,6,306,15,15,454,38,15,Favorite,Uniform,195
4014,1,3,5,7,437,9,9,1250,73,9,Favorite,Uniform,130
4015,1,3,4,11,383,16,16,502,82,14,Favorite,Uniform,179.98
4016,1,2,5,8,174,6,6,1419,103,6,Favorite,Uniform,102.5
4017,1,2,4,7,445,20,20,3053,208,19,Favorite,Uniform,293.49
4018,1,1,4,4,182,14,14,15,8,6,Favorite,Uniform,183.48
4019,1,2,2,6,460,10,10,1626,97,10,Favorite,Uniform,100.01
4020,1,2,4,7,345,21,15,173,8,12,Uniform,Uniform,219.85
4021,1,4,4,7,465,15,14,5107,353,7,Uniform,Uniform,271.58
4022,1,1,8,8,368,13,13,124,29,13,Favorite,Uniform,180
4023,1,2,5,8,449,19,18,4474,189,18,Favorite,Uniform,182.49
4024,1,1,5,5,260,16,16,508,6,11,Favorite,Uniform,160.45
4025,1,3,3,7,353,21,21,57,22,21,Favorite,Uniform,172.5
4026,1,1,5,5,428,11,11,1651,159,3,Favorite,Uniform,148.3
4027,1,5,4,10,377,22,19,8148,316,22,Favorite,Uniform,120.02
4028,1,4,4,6,430,27,27,713,137,27,Favorite,Uniform,187.51
4029,1,1,7,7,445,17,16,2488,195,14,Favorite,Uniform,304.98
4030,1,1,5,5,392,13,13,3092,115,13,Favorite,Uniform,125
4031,1,2,5,5,298,58,57,236,74,56,Favorite,Uniform,515.64
4032,1,2,2,5,330,16,14,810,64,13,Favorite,Uniform,147.98
4033,1,4,2,8,355,16,16,3273,231,16,Uniform,Uniform,127.5
4034,1,2,4,5,372,35,20,313,59,35,Favorite,Uniform,120.01
4035,1,2,4,7,370,15,11,316,27,15,Uniform,Uniform,105
4036,1,2,4,5,424,20,20,4022,238,18,Favorite,Uniform,147.49
4037,1,3,5,7,425,13,11,470,76,11,Favorite,Uniform,155.98
4038,1,1,8,8,377,12,12,1045,66,12,Favorite,Uniform,100
4039,1,1,7,7,342,10,10,781,50,10,Favorite,Uniform,100
4040,2,5,3,10,452,18,18,2372,147,18,Favorite,Uniform,234.94
4041,1,3,4,9,228,9,8,828,91,9,Uniform,Uniform,117.5
4042,1,6,3,7,469,37,31,2152,198,31,Favorite,Uniform,452.2
4043,1,3,6,13,432,20,17,2582,78,20,Favorite,Uniform,137.5
4044,1,2,3,5,396,11,11,578,44,11,Favorite,Uniform,137.5
4045,1,1,6,6,314,11,11,4766,82,11,Favorite,Uniform,110
4046,1,4,3,8,384,19,20,3688,250,18,Favorite,Uniform,191.73
4047,1,3,4,9,386,13,13,3377,88,13,Favorite,Uniform,137.5
4048,1,2,5,8,295,10,10,1447,8,10,Favorite,Uniform,100
4049,1,1,8,8,469,3,3,167,37,0,Favorite,Uniform,176.39
4050,1,2,6,8,381,21,11,384,31,21,Uniform,Uniform,137.5
4051,1,3,3,8,230,11,11,389,48,11,Favorite,Uniform,147.5
4052,1,2,4,7,206,19,16,166,8,19,Favorite,Uniform,122.5
4053,1,1,5,5,268,15,15,235,23,15,Favorite,Uniform,159.99
4054,1,2,5,5,465,12,12,2403,179,12,Favorite,Uniform,130.01
4055,1,2,3,4,456,24,21,93,14,24,Favorite,Uniform,180
4056,1,2,4,5,163,29,22,129,17,29,Favorite,Uniform,232.5
4057,1,2,5,7,208,13,12,2038,14,4,Favorite,Uniform,366.79
4058,1,2,4,6,443,19,16,1619,96,18,Uniform,Uniform,117.5
4059,1,2,3,5,381,35,23,1275,119,33,Favorite,Uniform,252.49
4060,2,2,5,7,195,19,19,1042,110,19,Favorite,Uniform,207.88
4061,1,2,4,5,445,16,16,2277,137,11,Favorite,Uniform,138.95
4062,1,2,4,7,461,30,30,6359,452,30,Favorite,Uniform,262.53
4063,1,2,6,11,372,15,13,1900,151,15,Uniform,Uniform,100
4064,1,1,5,5,152,18,12,16,7,17,Favorite,Uniform,125.49
4065,1,2,6,10,458,21,19,2655,101,21,Favorite,Uniform,207.5
4066,1,1,5,5,359,13,13,1005,68,11,Favorite,Uniform,112.49
4067,1,5,1,11,422,25,21,2066,181,25,Favorite,Uniform,130.01
4068,1,2,3,4,414,25,15,3403,99,24,Favorite,Uniform,124.99
4069,1,2,4,7,406,18,18,1339,74,18,Favorite,Uniform,170
4070,1,2,5,7,412,35,36,1446,128,30,Favorite,Uniform,306.44
4071,1,2,4,7,384,33,33,2314,150,29,Favorite,Uniform,357.96
4072,1,2,6,6,369,34,29,9697,379,34,Favorite,Uniform,357.5
4073,1,1,6,6,233,14,14,313,43,14,Favorite,Uniform,104.75
4074,1,2,3,6,155,18,12,180,21,18,Uniform,Uniform,100
4075,1,2,4,7,223,6,6,200,36,2,Favorite,Uniform,179.99
4076,1,2,5,8,411,13,8,4551,105,13,Favorite,Uniform,102.47
4077,1,3,8,8,145,9,9,435,27,9,Favorite,Uniform,112.5
4078,1,4,5,8,358,5,5,1138,54,5,Favorite,Uniform,100
4079,1,2,4,7,321,16,15,5695,109,14,Uniform,Uniform,152.49
4080,1,1,7,7,303,11,11,97,18,11,Favorite,Uniform,137.5
4081,1,1,8,8,468,14,14,2143,180,14,Favorite,Uniform,148.75
4082,1,2,3,4,182,25,15,206,37,25,Uniform,Favorite,130
4083,1,2,5,12,433,23,23,1333,88,23,Favorite,Uniform,245.03
4084,1,2,4,7,257,14,9,524,34,14,Favorite,Uniform,105
4085,1,2,4,6,446,15,11,5661,251,15,Favorite,Uniform,105
4086,1,1,4,4,371,15,12,1306,102,15,Favorite,Uniform,135
4087,1,1,5,5,272,10,10,30,6,3,Favorite,Uniform,242.43
4088,1,1,6,6,435,11,7,1310,83,11,Favorite,Uniform,100
4089,1,9,3,12,275,28,28,1628,224,28,Favorite,Uniform,337.5
4090,1,1,6,6,343,8,8,356,53,2,Favorite,Uniform,121.13
4091,1,3,4,12,294,17,17,2292,66,17,Favorite,Uniform,133.5
4092,1,1,6,6,370,7,7,1148,63,6,Favorite,Uniform,123.74
4093,1,4,8,8,247,18,18,1785,81,18,Favorite,Uniform,215
4094,1,2,4,6,384,17,16,935,157,17,Favorite,Uniform,148.75
4095,1,2,5,7,468,21,17,5737,334,21,Favorite,Uniform,140
4096,1,1,8,8,421,19,19,350,55,19,Favorite,Uniform,205
4097,1,1,6,6,261,10,9,747,45,10,Favorite,Uniform,138.37
4098,1,1,5,5,451,19,17,2012,90,17,Favorite,Uniform,109.98
4099,1,1,6,6,117,15,11,226,17,15,Favorite,Uniform,115
4100,1,1,7,7,355,6,6,485,15,2,Favorite,Uniform,104.46
4101,1,2,7,8,251,12,12,1551,95,12,Favorite,Uniform,118.5
4102,1,2,4,5,252,16,13,855,92,16,Uniform,Uniform,155
4103,1,4,3,6,424,20,20,1697,117,20,Favorite,Uniform,134.76
4104,1,2,4,6,126,13,13,727,87,13,Favorite,Uniform,105
4105,1,2,6,10,316,16,16,535,67,16,Favorite,Uniform,135.01
4106,1,2,3,7,440,6,6,1836,124,6,Favorite,Uniform,102.5
4107,1,2,5,7,367,9,9,871,45,9,Favorite,Uniform,100
4108,1,3,4,9,368,14,13,714,112,12,Favorite,Uniform,156.33
4109,1,2,7,8,283,8,8,1738,105,6,Favorite,Uniform,160
4110,1,2,2,5,434,21,16,1120,102,18,Favorite,Uniform,181.16
4111,1,3,4,9,227,14,13,2162,46,14,Favorite,Uniform,112.5
4112,1,1,7,7,412,20,20,917,116,20,Favorite,Uniform,213.5
4113,1,2,6,6,429,24,16,872,70,24,Uniform,Uniform,107.52
4114,1,4,3,7,382,11,11,2605,144,11,Favorite,Uniform,110
4115,1,3,6,12,456,30,20,771,69,30,Uniform,Uniform,148.76
4116,1,1,7,7,262,14,14,1926,156,14,Favorite,Uniform,102.5
4117,1,1,7,7,124,11,11,338,58,11,Favorite,Uniform,100.01
4118,1,2,5,6,308,10,9,1253,98,10,Favorite,Uniform,117.5
4119,1,1,5,5,333,11,11,152,18,7,Favorite,Uniform,124.21
4120,1,2,6,17,464,11,11,472,73,11,Favorite,Uniform,117.5
4121,1,1,7,7,394,10,10,1979,116,10,Favorite,Uniform,135
4122,1,2,4,7,369,14,14,724,92,12,Uniform,Uniform,130.65
4123,1,2,3,5,435,5,5,82,9,0,Favorite,Uniform,169.95
4124,1,1,5,5,127,17,17,662,25,17,Favorite,Favorite,177.5
4125,1,1,5,5,257,15,14,1327,74,15,Favorite,Uniform,120
4126,1,1,5,5,366,15,15,2,1,0,Favorite,Favorite,204.07
4127,1,1,6,6,362,15,11,78,12,13,Favorite,Uniform,189.99
4128,1,4,4,13,374,18,18,2880,102,9,Favorite,Uniform,200.92
4129,2,2,3,8,285,8,8,133,10,8,Favorite,Uniform,117.64
4130,1,1,6,6,397,27,26,398,72,17,Favorite,Uniform,332.09
4131,1,2,2,6,427,16,16,3137,111,16,Favorite,Uniform,122.75
4132,1,2,7,9,290,13,14,115,20,0,Favorite,Uniform,263.76
4133,1,1,6,6,365,30,30,815,137,23,Favorite,Uniform,478.65
4134,1,1,6,6,333,15,12,208,34,13,Favorite,Uniform,119.98
4135,1,2,1,6,241,11,9,446,25,9,Favorite,Uniform,101.73
4136,1,2,2,6,380,14,10,6341,351,14,Favorite,Uniform,105
4137,1,2,4,6,410,23,22,3719,243,19,Favorite,Uniform,281.46
4138,1,3,5,8,397,18,14,2348,94,18,Favorite,Uniform,140
4139,1,1,6,6,285,15,13,1305,31,15,Favorite,Uniform,132.5
4140,1,2,4,5,447,14,11,3798,129,14,Favorite,Uniform,110
4141,1,1,6,6,378,16,13,146,36,16,Uniform,Uniform,105
4142,1,2,7,10,367,9,9,894,118,9,Favorite,Uniform,105
4143,1,1,7,7,144,9,9,145,14,9,Favorite,Uniform,100
4144,1,1,6,6,349,15,14,1532,32,9,Favorite,Uniform,276.79
4145,1,2,8,8,287,15,10,153,32,15,Favorite,Favorite,115
4146,1,3,3,20,428,20,20,767,77,20,Favorite,Uniform,190.03
4147,1,2,4,6,363,10,10,974,88,10,Favorite,Uniform,100
4148,1,3,3,6,438,16,16,2424,52,11,Favorite,Uniform,253.7
4149,1,1,6,6,447,21,18,1484,125,21,Favorite,Uniform,165
4150,1,1,4,4,371,19,15,86,18,19,Uniform,Uniform,105
4151,1,2,2,6,361,29,26,958,116,29,Favorite,Uniform,190.02
4152,1,2,3,7,372,19,18,1323,79,15,Favorite,Uniform,230.22
4153,1,3,4,6,312,23,19,1099,71,18,Uniform,Uniform,206.82
4154,1,2,6,7,406,44,37,568,120,36,Favorite,Uniform,392.4
4155,1,2,3,5,422,21,21,507,43,21,Favorite,Uniform,182.52
4156,1,1,7,7,272,12,11,1226,127,12,Favorite,Uniform,107.5
4157,1,1,5,5,167,25,20,628,109,25,Uniform,Uniform,142.52
4158,1,2,5,10,354,9,7,22,17,5,Favorite,Favorite,197.49
4159,1,2,4,7,405,29,29,4090,395,18,Favorite,Uniform,579.15
